almmaiduvan	almmaiduvvat+V+IV+Ind+Prs+Sg1
barggastuvan	bargat+V+TV+Der/stuvva+V+Ind+Prs+Sg1
barggastuvan	barggastuvvat+V+IV+Ind+Prs+Sg1
bahkkahuvan	bahkkahuvvat+V+IV+Ind+Prs+Sg1
bahkkašuvan	bahkkašuvvat+V+IV+Ind+Prs+Sg1
dolkkastuvan	dolkat+V+IV+Der/stuvva+V+Ind+Prs+Sg1
duolmmastuvan	duolbmat+V+TV+Der/stuvva+V+Ind+Prs+Sg1
duolmmastuvan	duolmmastuvvat+V+TV+Ind+Prs+Sg1
duššastuvan	duššat+V+IV+Der/stuvva+V+Ind+Prs+Sg1
duššastuvan	duššastuvvat+V+IV+Ind+Prs+Sg1
dahpahuvan	dahpa+N+Der/huvva+V+IV+Ind+Prs+Sg1
givssastuvan	giksat+V+IV+Der/stuvva+V+Ind+Prs+Sg1
heahppašuvan	heahppašuvvat+V+IV+Ind+Prs+Sg1
jalostuvan	jallut+V+IV+Der/stuvva+V+Ind+Prs+Sg1
liikkastuvan	liikkastuvvat+V+IV+Ind+Prs+Sg1
lamastuvan	lapmat+V+IV+Der/stuvva+V+Ind+Prs+Sg1
lanjastuvan	latnjat+V+TV+Der/stuvva+V+Ind+Prs+Sg1
manahuvan	manna+N+Der/huvva+V+IV+Ind+Prs+Sg1
suivvastuvan	suivvastuvvat+V+IV+Ind+Prs+Sg1
sagahuvan	saga+N+Der/huvva+V+IV+Ind+Prs+Sg1
sagahuvan	sagaheapme+A+Der/huvva+V+IV+Ind+Prs+Sg1
varahuvan	varra+N+Der/huvva+V+IV+Ind+Prs+Sg1
varahuvan	varahuvvat+V+IV+Ind+Prs+Sg1
varahuvan	varaheapme+A+Der/huvva+V+IV+Ind+Prs+Sg1
arvvohuvan	arvu+N+Der/huvva+V+IV+Ind+Prs+Sg1
arvvohuvan	arvvoheapme+A+Der/huvva+V+IV+Ind+Prs+Sg1
arvvosmuvan	arvvosmuvvat+V+IV+Ind+Prs+Sg1
ađaiduvan	ađaiduvvat+V+IV+Ind+Prs+Sg1
čalmmastuvan	čalbmat+V+TV+Der/stuvva+V+Ind+Prs+Sg1
čuogastuvan	čuohkat+V+TV+Der/stuvva+V+Ind+Prs+Sg1
čuogastuvan	čuogastuvvat+V+TV+Ind+Prs+Sg1
čazahuvan	čahca+Sem/Plc+N+Der/huvva+V+IV+Ind+Prs+Sg1
baggehattan	bagget+V+TV+Der/h+V+Der/adda+V+Ind+Prs+Sg1
baggehalan	bagget+V+TV+Der/h+V+Der/alla+V+Ind+Prs+Sg1
